fact_table_natural_key,accm_txn_complete_time
TXN00002351,2022-05-08 01:22:37
TXN00002352,2022-05-08 02:44:07
TXN00002353,2022-05-08 01:29:44
TXN00002354,2022-05-08 12:52:25
TXN00002355,2022-05-08 22:47:07
TXN00002356,2022-05-08 16:45:42
TXN00002357,2022-05-08 21:38:54
TXN00002358,2022-05-08 10:31:20
TXN00002359,2022-05-08 22:29:02
TXN00002360,2022-05-08 02:45:49
TXN00002361,2022-05-08 05:12:11
TXN00002362,2022-05-08 20:24:43
TXN00002363,2022-05-08 14:23:20
TXN00002364,2022-05-08 17:42:08
TXN00002365,2022-05-08 06:37:21
TXN00002366,2022-05-08 18:00:46
TXN00002367,2022-05-08 07:26:35
TXN00002368,2022-05-08 22:12:01
TXN00002369,2022-05-08 21:37:12
TXN00002370,2022-05-08 11:01:00
TXN00002371,2022-05-08 16:21:52
TXN00002372,2022-05-08 09:56:10
TXN00002373,2022-05-08 17:12:40
TXN00002374,2022-05-08 00:05:36
TXN00002375,2022-05-08 22:11:56
TXN00002376,2022-05-08 22:45:54
TXN00002377,2022-05-08 02:35:46
TXN00002378,2022-05-08 03:35:14
TXN00002379,2022-05-08 05:17:40
TXN00002380,2022-05-08 15:15:48
TXN00002381,2022-05-08 13:27:08
TXN00002382,2022-05-08 13:22:44
TXN00002383,2022-05-08 20:25:53
TXN00002384,2022-05-08 20:24:37
TXN00002385,2022-05-08 03:28:44
TXN00002386,2022-05-08 10:12:47
TXN00002387,2022-05-08 08:29:20
TXN00002388,2022-05-08 11:47:10
TXN00002389,2022-05-08 04:58:28
TXN00002390,2022-05-08 04:49:08
TXN00002391,2022-05-08 15:34:21
TXN00002392,2022-05-08 10:13:02
TXN00002393,2022-05-08 09:12:55
TXN00002394,2022-05-08 10:44:27
TXN00002395,2022-05-08 15:40:10
TXN00002396,2022-05-08 13:03:51
TXN00002397,2022-05-08 04:27:30
TXN00002398,2022-05-08 17:57:17
TXN00002399,2022-05-08 14:52:07
TXN00002400,2022-05-08 08:45:02
TXN00002401,2022-05-08 00:24:21
TXN00002402,2022-05-08 19:38:02
TXN00002403,2022-05-08 20:41:53
TXN00002404,2022-05-08 15:40:39
TXN00002405,2022-05-08 22:54:06
TXN00002406,2022-05-08 11:36:19
TXN00002407,2022-05-08 04:26:32
TXN00002408,2022-05-08 18:58:50
TXN00002409,2022-05-08 15:37:34
TXN00002410,2022-05-08 05:45:44
TXN00002411,2022-05-08 14:21:06
TXN00002412,2022-05-08 06:57:07
TXN00002413,2022-05-08 17:53:31
TXN00002414,2022-05-08 13:02:37
TXN00002415,2022-05-08 20:28:34
TXN00002416,2022-05-08 00:53:40
TXN00002417,2022-05-08 00:24:41
TXN00002418,2022-05-08 17:19:00
TXN00002419,2022-05-08 01:06:24
TXN00002420,2022-05-08 15:17:57
TXN00002421,2022-05-08 04:15:23
TXN00002422,2022-05-08 22:36:44
TXN00002423,2022-05-08 13:04:12
TXN00002424,2022-05-08 09:34:05
TXN00002425,2022-05-08 02:48:04
TXN00002426,2022-05-08 02:49:10
TXN00002427,2022-05-08 13:59:17
TXN00002428,2022-05-08 23:10:00
TXN00002429,2022-05-08 01:20:02
TXN00002430,2022-05-08 04:31:57
TXN00002431,2022-05-08 05:02:14
TXN00002432,2022-05-08 06:57:00
TXN00002433,2022-05-08 12:05:18
TXN00002434,2022-05-08 03:06:31
TXN00002435,2022-05-08 20:37:40
TXN00002436,2022-05-08 02:49:33
TXN00002437,2022-05-08 14:27:40
TXN00002438,2022-05-08 01:56:54
TXN00002439,2022-05-08 02:03:37
TXN00002440,2022-05-08 13:25:14
TXN00002441,2022-05-08 01:41:09
TXN00002442,2022-05-08 17:14:00
TXN00002443,2022-05-08 06:17:31
TXN00002444,2022-05-08 05:10:08
TXN00002445,2022-05-08 09:09:14
TXN00002446,2022-05-08 08:15:50
TXN00002447,2022-05-08 19:15:11
TXN00002448,2022-05-08 09:51:49
TXN00002449,2022-05-08 07:08:04
TXN00002450,2022-05-08 13:30:32
TXN00002451,2022-05-08 21:04:03
TXN00002452,2022-05-08 04:28:08
TXN00002453,2022-05-08 10:16:11
TXN00002454,2022-05-08 23:58:35
TXN00002455,2022-05-08 02:29:06
TXN00002456,2022-05-08 10:40:57
TXN00002457,2022-05-08 15:50:40
TXN00002458,2022-05-08 03:57:40
TXN00002459,2022-05-08 06:32:49
TXN00002460,2022-05-08 16:01:43
TXN00002461,2022-05-08 02:13:26
TXN00002462,2022-05-08 12:55:48
TXN00002463,2022-05-08 16:24:24
TXN00002464,2022-05-08 14:11:04
TXN00002465,2022-05-08 07:37:39
TXN00002466,2022-05-08 03:54:58
TXN00002467,2022-05-08 02:45:47
TXN00002468,2022-05-08 12:39:05
TXN00002469,2022-05-08 13:02:51
TXN00002470,2022-05-08 10:28:17
TXN00002471,2022-05-08 20:16:32
TXN00002472,2022-05-08 00:16:21
TXN00002473,2022-05-08 02:59:15
TXN00002474,2022-05-08 06:20:47
TXN00002475,2022-05-08 23:42:35
TXN00002476,2022-05-08 16:48:49
TXN00002477,2022-05-08 10:02:29
TXN00002478,2022-05-08 09:25:45
TXN00002479,2022-05-08 16:11:32
TXN00002480,2022-05-08 07:29:43
TXN00002481,2022-05-08 15:02:14
TXN00002482,2022-05-08 00:17:45
TXN00002483,2022-05-08 01:25:12
TXN00002484,2022-05-08 02:26:23
TXN00002485,2022-05-08 06:21:12
TXN00002486,2022-05-08 08:24:45
TXN00002487,2022-05-08 02:28:12
TXN00002488,2022-05-08 06:04:40
TXN00002489,2022-05-08 20:44:47
TXN00002490,2022-05-08 20:37:25
TXN00002491,2022-05-08 04:03:14
TXN00002492,2022-05-08 12:49:47
TXN00002493,2022-05-08 10:47:52
TXN00002494,2022-05-08 05:18:53
TXN00002495,2022-05-08 04:01:05
TXN00002496,2022-05-08 17:46:29
TXN00002497,2022-05-08 02:23:12
TXN00002498,2022-05-08 20:51:42
TXN00002499,2022-05-08 21:08:38
TXN00002500,2022-05-08 08:43:16
TXN00002501,2022-05-08 15:59:08
TXN00002502,2022-05-08 03:14:07
TXN00002503,2022-05-08 13:24:15
TXN00002504,2022-05-08 16:25:42
TXN00002505,2022-05-08 07:49:45
TXN00002506,2022-05-08 17:49:25
TXN00002507,2022-05-08 09:11:59
TXN00002508,2022-05-08 18:25:05
TXN00002509,2022-05-08 05:10:31
TXN00002510,2022-05-08 14:39:10
TXN00002511,2022-05-08 01:56:00
TXN00002512,2022-05-08 00:55:11
TXN00002513,2022-05-08 01:36:38
TXN00002514,2022-05-08 04:07:09
TXN00002515,2022-05-08 21:32:10
TXN00002516,2022-05-08 21:18:36
TXN00002517,2022-05-08 02:15:23
TXN00002518,2022-05-08 10:47:01
TXN00002519,2022-05-08 03:11:11
TXN00002520,2022-05-08 02:32:40
TXN00002521,2022-05-08 00:50:41
TXN00002522,2022-05-08 09:25:28
TXN00002523,2022-05-08 04:41:06
TXN00002524,2022-05-08 07:25:17
TXN00002525,2022-05-08 14:08:28
TXN00002526,2022-05-08 08:36:18
TXN00002527,2022-05-08 07:32:51
TXN00002528,2022-05-08 16:01:54
TXN00002529,2022-05-08 01:38:56
TXN00002530,2022-05-08 10:11:08
TXN00002531,2022-05-08 02:23:02
TXN00002532,2022-05-08 17:57:14
TXN00002533,2022-05-08 15:53:35
TXN00002534,2022-05-08 10:57:07
TXN00002535,2022-05-08 01:40:36
TXN00002536,2022-05-08 06:56:35
TXN00002537,2022-05-08 00:14:56
TXN00002538,2022-05-08 14:33:20
TXN00002539,2022-05-08 20:48:00
TXN00002540,2022-05-08 04:51:55
TXN00002541,2022-05-08 00:52:26
TXN00002542,2022-05-08 03:55:34
TXN00002543,2022-05-08 05:56:36
TXN00002544,2022-05-08 22:10:54
TXN00002545,2022-05-08 03:01:22
TXN00002546,2022-05-08 06:08:52
TXN00002547,2022-05-08 19:41:47
TXN00002548,2022-05-08 07:56:41
TXN00002549,2022-05-08 01:57:08
TXN00002550,2022-05-08 01:33:04
TXN00002551,2022-05-08 22:21:06
TXN00002552,2022-05-08 14:23:28
TXN00002553,2022-05-08 12:49:40
TXN00002554,2022-05-08 20:23:49
TXN00002555,2022-05-08 23:41:37
TXN00002556,2022-05-08 08:54:19
TXN00002557,2022-05-08 20:08:18
TXN00002558,2022-05-08 09:31:09
TXN00002559,2022-05-08 12:29:01
TXN00002560,2022-05-08 21:51:35
TXN00002561,2022-05-08 11:43:57
TXN00002562,2022-05-08 09:41:14
TXN00002563,2022-05-08 03:36:42
TXN00002564,2022-05-08 20:51:07
TXN00002565,2022-05-08 17:57:58
TXN00002566,2022-05-08 11:53:10
TXN00002567,2022-05-08 18:30:00
TXN00002568,2022-05-08 12:02:16
TXN00002569,2022-05-08 18:52:12
TXN00002570,2022-05-08 20:19:59
TXN00002571,2022-05-08 23:18:51
TXN00002572,2022-05-08 01:44:49
TXN00002573,2022-05-08 21:08:21
TXN00002574,2022-05-08 05:43:40
TXN00002575,2022-05-08 05:26:33
TXN00002576,2022-05-08 23:33:59
TXN00002577,2022-05-08 13:20:37
TXN00002578,2022-05-08 18:55:59
TXN00002579,2022-05-08 02:22:00
TXN00002580,2022-05-08 10:40:06
TXN00002581,2022-05-08 23:45:38
TXN00002582,2022-05-08 15:53:02
TXN00002583,2022-05-08 08:42:59
TXN00002584,2022-05-08 12:45:10
TXN00002585,2022-05-08 19:49:51
TXN00002586,2022-05-08 22:44:24
TXN00002587,2022-05-08 02:20:07
TXN00002588,2022-05-08 19:21:35
TXN00002589,2022-05-08 13:45:49
TXN00002590,2022-05-08 05:49:04
TXN00002591,2022-05-08 17:28:52
TXN00002592,2022-05-08 09:16:49
TXN00002593,2022-05-08 02:56:22
TXN00002594,2022-05-08 13:48:16
TXN00002595,2022-05-08 05:23:19
TXN00002596,2022-05-08 07:13:41
TXN00002597,2022-05-08 14:29:26
TXN00002598,2022-05-08 02:15:53
TXN00002599,2022-05-08 08:03:14
TXN00002600,2022-05-08 14:29:07
TXN00002601,2022-05-08 05:54:59
TXN00002602,2022-05-08 04:00:21
TXN00002603,2022-05-08 19:07:38
TXN00002604,2022-05-08 09:26:47
TXN00002605,2022-05-08 04:17:46
TXN00002606,2022-05-08 22:18:45
TXN00002607,2022-05-08 21:06:14
TXN00002608,2022-05-08 08:19:16
TXN00002609,2022-05-08 00:29:05
TXN00002610,2022-05-08 21:50:38
TXN00002611,2022-05-08 09:51:30
TXN00002612,2022-05-08 12:11:52
TXN00002613,2022-05-08 03:55:25
TXN00002614,2022-05-08 00:46:32
TXN00002615,2022-05-08 15:29:43
TXN00002616,2022-05-08 23:15:39
TXN00002617,2022-05-08 20:17:05
TXN00002618,2022-05-08 17:51:50
TXN00002619,2022-05-08 13:09:09
TXN00002620,2022-05-08 15:31:44
TXN00002621,2022-05-08 19:02:36
TXN00002622,2022-05-08 21:04:34
TXN00002623,2022-05-08 14:41:35
TXN00002624,2022-05-08 01:44:47
TXN00002625,2022-05-08 15:03:34
TXN00002626,2022-05-08 14:44:15
TXN00002627,2022-05-08 06:02:12
TXN00002628,2022-05-08 06:06:42
TXN00002629,2022-05-08 13:49:34
TXN00002630,2022-05-08 03:02:33
TXN00002631,2022-05-08 10:25:04
TXN00002632,2022-05-08 02:21:30
TXN00002633,2022-05-08 03:02:42
TXN00002634,2022-05-08 08:38:21
TXN00002635,2022-05-08 04:17:58
TXN00002636,2022-05-08 04:15:57
TXN00002637,2022-05-08 10:59:18
TXN00002638,2022-05-08 02:17:16
TXN00002639,2022-05-08 10:30:25
TXN00002640,2022-05-08 04:02:04
TXN00002641,2022-05-08 16:35:01
TXN00002642,2022-05-08 01:20:09
TXN00002643,2022-05-08 03:12:56
TXN00002644,2022-05-08 20:17:06
TXN00002645,2022-05-08 01:54:50
TXN00002646,2022-05-08 04:47:50
TXN00002647,2022-05-08 09:53:00
TXN00002648,2022-05-08 17:09:28
TXN00002649,2022-05-08 20:18:27
TXN00002650,2022-05-08 06:48:09
TXN00002651,2022-05-08 18:02:13
TXN00002652,2022-05-08 23:28:45
TXN00002653,2022-05-08 12:41:11
TXN00002654,2022-05-08 14:31:46
TXN00002655,2022-05-08 12:54:36
TXN00002656,2022-05-08 23:36:42
TXN00002657,2022-05-08 22:28:16
TXN00002658,2022-05-08 12:13:18
TXN00002659,2022-05-08 00:48:38
TXN00002660,2022-05-08 21:18:41
TXN00002661,2022-05-08 11:29:13
TXN00002662,2022-05-08 16:34:24
TXN00002663,2022-05-08 07:49:44
TXN00002664,2022-05-08 23:56:05
TXN00002665,2022-05-08 23:32:35
TXN00002666,2022-05-08 11:55:53
TXN00002667,2022-05-08 21:18:52
TXN00002668,2022-05-08 13:34:39
TXN00002669,2022-05-08 00:11:40
TXN00002670,2022-05-08 19:32:41
TXN00002671,2022-05-08 11:00:15
TXN00002672,2022-05-08 14:38:21
TXN00002673,2022-05-08 01:36:32
TXN00002674,2022-05-08 20:46:49
TXN00002675,2022-05-08 12:07:25
TXN00002676,2022-05-08 04:09:22
TXN00002677,2022-05-08 10:35:04
TXN00002678,2022-05-08 17:20:01
TXN00002679,2022-05-08 21:23:51
TXN00002680,2022-05-08 14:30:30
TXN00002681,2022-05-08 17:22:08
TXN00002682,2022-05-08 06:38:04
TXN00002683,2022-05-08 18:22:35
TXN00002684,2022-05-08 15:09:18
TXN00002685,2022-05-08 09:59:47
TXN00002686,2022-05-08 13:52:29
TXN00002687,2022-05-08 18:50:36
TXN00002688,2022-05-08 18:23:41
TXN00002689,2022-05-08 09:42:21
TXN00002690,2022-05-08 02:18:03
TXN00002691,2022-05-08 13:16:14
TXN00002692,2022-05-08 04:33:06
TXN00002693,2022-05-08 14:53:43
TXN00002694,2022-05-08 21:44:02
TXN00002695,2022-05-08 22:27:51
TXN00002696,2022-05-08 15:04:04
TXN00002697,2022-05-08 07:30:09
TXN00002698,2022-05-08 01:43:21
TXN00002699,2022-05-08 01:26:34
TXN00002700,2022-05-08 03:17:07
TXN00002701,2022-05-08 05:46:52
TXN00002702,2022-05-08 17:31:40
TXN00002703,2022-05-08 16:37:01
TXN00002704,2022-05-08 12:12:22
TXN00002705,2022-05-08 02:00:38
TXN00002706,2022-05-08 00:28:59
TXN00002707,2022-05-08 23:04:22
TXN00002708,2022-05-08 04:15:29
TXN00002709,2022-05-08 13:07:01
TXN00002710,2022-05-08 17:45:44
TXN00002711,2022-05-08 02:40:33
TXN00002712,2022-05-08 21:11:14
TXN00002713,2022-05-08 18:50:36
TXN00002714,2022-05-08 05:22:12
TXN00002715,2022-05-08 08:05:10
TXN00002716,2022-05-08 06:04:14
TXN00002717,2022-05-08 04:12:47
TXN00002718,2022-05-08 19:25:44
TXN00002719,2022-05-08 14:53:05
TXN00002720,2022-05-08 10:19:28
TXN00002721,2022-05-08 02:23:29
TXN00002722,2022-05-08 08:30:32
TXN00002723,2022-05-08 00:54:36
TXN00002724,2022-05-08 21:08:11
TXN00002725,2022-05-08 15:08:14
TXN00002726,2022-05-08 00:39:14
TXN00002727,2022-05-08 14:06:20
TXN00002728,2022-05-08 05:07:07
TXN00002729,2022-05-08 15:36:15
TXN00002730,2022-05-08 15:46:40
TXN00002731,2022-05-08 22:47:50
TXN00002732,2022-05-08 22:15:07
TXN00002733,2022-05-08 20:49:46
TXN00002734,2022-05-08 09:33:14
TXN00002735,2022-05-08 11:00:52
TXN00002736,2022-05-08 15:22:10
TXN00002737,2022-05-08 01:11:13
TXN00002738,2022-05-08 04:31:24
TXN00002739,2022-05-08 17:21:29
TXN00002740,2022-05-08 16:53:26
TXN00002741,2022-05-08 09:04:58
TXN00002742,2022-05-08 05:55:02
TXN00002743,2022-05-08 03:18:39
TXN00002744,2022-05-08 20:58:52
TXN00002745,2022-05-08 06:04:38
TXN00002746,2022-05-08 06:16:52
TXN00002747,2022-05-08 23:48:54
TXN00002748,2022-05-08 05:52:18
TXN00002749,2022-05-08 11:20:30
TXN00002750,2022-05-08 08:24:37
TXN00002751,2022-05-08 07:20:23
TXN00002752,2022-05-08 22:55:21
TXN00002753,2022-05-08 11:17:58
TXN00002754,2022-05-08 03:45:15
TXN00002755,2022-05-08 09:09:10
TXN00002756,2022-05-08 07:25:16
TXN00002757,2022-05-08 03:26:16
TXN00002758,2022-05-08 00:11:17
TXN00002759,2022-05-08 16:49:52
TXN00002760,2022-05-08 03:31:44
TXN00002761,2022-05-08 19:46:53
TXN00002762,2022-05-08 03:40:00
TXN00002763,2022-05-08 23:20:17
TXN00002764,2022-05-08 10:13:45
TXN00002765,2022-05-08 22:21:45
TXN00002766,2022-05-08 10:37:49
TXN00002767,2022-05-08 20:52:12
TXN00002768,2022-05-08 00:19:50
TXN00002769,2022-05-08 00:37:29
TXN00002770,2022-05-08 15:21:11
TXN00002771,2022-05-08 13:11:01
TXN00002772,2022-05-08 14:44:54
TXN00002773,2022-05-08 19:49:38
TXN00002774,2022-05-08 19:20:29
TXN00002775,2022-05-08 11:35:45
TXN00002776,2022-05-08 18:12:13
TXN00002777,2022-05-08 19:13:21
TXN00002778,2022-05-08 09:32:48
TXN00002779,2022-05-08 22:55:26
TXN00002780,2022-05-08 12:26:02
TXN00002781,2022-05-08 12:18:20
TXN00002782,2022-05-08 22:36:52
TXN00002783,2022-05-08 15:18:49
TXN00002784,2022-05-08 05:23:11
TXN00002785,2022-05-08 11:57:21
TXN00002786,2022-05-08 17:42:10
TXN00002787,2022-05-08 07:50:08
TXN00002788,2022-05-08 17:37:55
TXN00002789,2022-05-08 00:16:36
TXN00002790,2022-05-08 21:27:53
TXN00002791,2022-05-08 20:26:35
TXN00002792,2022-05-08 03:45:07
TXN00002793,2022-05-08 01:43:13
TXN00002794,2022-05-08 20:42:26
TXN00002795,2022-05-08 20:40:18
TXN00002796,2022-05-08 03:09:28
TXN00002797,2022-05-08 20:48:41
TXN00002798,2022-05-08 08:41:25
TXN00002799,2022-05-08 07:09:51
TXN00002800,2022-05-08 10:03:36
TXN00002801,2022-05-08 10:23:39
TXN00002802,2022-05-08 02:04:28
TXN00002803,2022-05-08 19:02:32
TXN00002804,2022-05-08 04:03:06
TXN00002805,2022-05-08 22:25:14
TXN00002806,2022-05-08 09:56:31
TXN00002807,2022-05-08 07:38:09
TXN00002808,2022-05-08 06:13:20
TXN00002809,2022-05-08 17:48:08
TXN00002810,2022-05-08 11:48:04
TXN00002811,2022-05-08 20:34:25
TXN00002812,2022-05-08 23:03:44
TXN00002813,2022-05-08 23:02:31
TXN00002814,2022-05-08 03:32:34
TXN00002815,2022-05-08 23:28:41
TXN00002816,2022-05-08 17:46:53
TXN00002817,2022-05-08 09:35:09
TXN00002818,2022-05-08 12:40:25
TXN00002819,2022-05-08 23:42:24
TXN00002820,2022-05-08 04:17:42
TXN00002821,2022-05-08 16:17:00
TXN00002822,2022-05-08 00:26:15
TXN00002823,2022-05-08 12:57:03
TXN00002824,2022-05-08 03:31:38
TXN00002825,2022-05-08 18:23:52
TXN00002826,2022-05-08 17:57:16
TXN00002827,2022-05-08 03:32:11
TXN00002828,2022-05-08 20:22:40
TXN00002829,2022-05-08 12:01:03
TXN00002830,2022-05-08 00:53:41
TXN00002831,2022-05-08 07:45:02
TXN00002832,2022-05-08 07:06:24
TXN00002833,2022-05-08 21:32:04
TXN00002834,2022-05-08 19:26:31
TXN00002835,2022-05-08 11:29:08
TXN00002836,2022-05-08 10:52:35
TXN00002837,2022-05-08 04:03:09
TXN00002838,2022-05-08 23:32:29
TXN00002839,2022-05-08 22:49:13
TXN00002840,2022-05-08 16:35:35
TXN00002841,2022-05-08 01:51:59
TXN00002842,2022-05-08 04:35:44
TXN00002843,2022-05-08 03:03:37
TXN00002844,2022-05-08 06:25:33
TXN00002845,2022-05-08 23:54:33
TXN00002846,2022-05-08 04:48:36
TXN00002847,2022-05-08 14:29:13
TXN00002848,2022-05-08 13:06:31
TXN00002849,2022-05-08 06:47:16
TXN00002850,2022-05-08 01:38:57
TXN00002851,2022-05-08 19:35:58
TXN00002852,2022-05-08 08:05:56
TXN00002853,2022-05-08 02:54:56
TXN00002854,2022-05-08 20:49:56
TXN00002855,2022-05-08 02:10:28
TXN00002856,2022-05-08 09:09:35
TXN00002857,2022-05-08 17:20:21
TXN00002858,2022-05-08 04:14:30
TXN00002859,2022-05-08 08:33:08
TXN00002860,2022-05-08 20:05:21
TXN00002861,2022-05-08 19:54:31
TXN00002862,2022-05-08 21:17:29
TXN00002863,2022-05-08 08:11:36
TXN00002864,2022-05-08 15:36:24
TXN00002865,2022-05-08 16:26:07
TXN00002866,2022-05-08 08:33:44
TXN00002867,2022-05-08 03:25:41
TXN00002868,2022-05-08 06:18:14
TXN00002869,2022-05-08 02:29:10
TXN00002870,2022-05-08 12:04:08
TXN00002871,2022-05-08 00:42:49
TXN00002872,2022-05-08 01:41:26
TXN00002873,2022-05-08 12:13:44
TXN00002874,2022-05-08 18:15:43
TXN00002875,2022-05-08 12:28:11
TXN00002876,2022-05-08 05:55:30
TXN00002877,2022-05-08 17:35:24
TXN00002878,2022-05-08 06:54:16
TXN00002879,2022-05-08 18:10:45
TXN00002880,2022-05-08 06:24:51
TXN00002881,2022-05-08 03:23:27
TXN00002882,2022-05-08 00:36:09
TXN00002883,2022-05-08 05:09:41
TXN00002884,2022-05-08 17:44:10
TXN00002885,2022-05-08 22:02:28
TXN00002886,2022-05-08 23:51:33
TXN00002887,2022-05-08 05:10:34
TXN00002888,2022-05-08 19:20:59
TXN00002889,2022-05-08 14:13:11
TXN00002890,2022-05-08 11:22:45
TXN00002891,2022-05-08 15:32:26
TXN00002892,2022-05-08 10:46:09
TXN00002893,2022-05-08 05:00:44
TXN00002894,2022-05-08 05:02:31
TXN00002895,2022-05-08 09:53:42
TXN00002896,2022-05-08 02:13:27
TXN00002897,2022-05-08 04:49:47
TXN00002898,2022-05-08 04:51:38
TXN00002899,2022-05-08 22:07:07
TXN00002900,2022-05-08 14:12:11
TXN00002901,2022-05-08 07:48:03
TXN00002902,2022-05-08 05:48:24
TXN00002903,2022-05-08 16:19:45
TXN00002904,2022-05-08 05:52:55
TXN00002905,2022-05-08 15:12:04
TXN00002906,2022-05-08 02:31:29
TXN00002907,2022-05-08 10:37:08
TXN00002908,2022-05-08 10:06:13
TXN00002909,2022-05-08 16:03:33
TXN00002910,2022-05-08 17:37:47
TXN00002911,2022-05-08 07:26:27
TXN00002912,2022-05-08 04:41:59
TXN00002913,2022-05-08 01:42:12
TXN00002914,2022-05-08 17:36:48
TXN00002915,2022-05-08 16:23:47
TXN00002916,2022-05-08 10:04:52
TXN00002917,2022-05-08 13:56:53
TXN00002918,2022-05-08 23:00:34
TXN00002919,2022-05-08 10:16:24
TXN00002920,2022-05-08 03:43:02
TXN00002921,2022-05-08 13:34:20
TXN00002922,2022-05-08 06:27:30
TXN00002923,2022-05-08 07:37:03
TXN00002924,2022-05-08 15:27:51
TXN00002925,2022-05-08 11:07:10
TXN00002926,2022-05-08 04:54:37
TXN00002927,2022-05-08 10:31:27
TXN00002928,2022-05-08 02:18:15
TXN00002929,2022-05-08 21:01:29
TXN00002930,2022-05-08 14:43:18
TXN00002931,2022-05-08 00:07:47
TXN00002932,2022-05-08 05:58:05
TXN00002933,2022-05-08 22:26:01
TXN00002934,2022-05-08 20:13:25
TXN00002935,2022-05-08 00:25:21
TXN00002936,2022-05-08 07:13:58
TXN00002937,2022-05-08 21:44:40
TXN00002938,2022-05-08 05:44:29
TXN00002939,2022-05-08 23:43:30
TXN00002940,2022-05-08 04:53:09
TXN00002941,2022-05-08 09:59:24
TXN00002942,2022-05-08 14:44:09
TXN00002943,2022-05-08 19:00:17
TXN00002944,2022-05-08 09:58:40
TXN00002945,2022-05-08 09:57:48
TXN00002946,2022-05-08 14:53:25
TXN00002947,2022-05-08 12:33:29
TXN00002948,2022-05-08 02:39:05
TXN00002949,2022-05-08 02:13:49
TXN00002950,2022-05-08 21:16:04
TXN00002951,2022-05-08 11:19:56
TXN00002952,2022-05-08 11:09:36
TXN00002953,2022-05-08 21:55:09
TXN00002954,2022-05-08 06:59:32
TXN00002955,2022-05-08 03:24:35
TXN00002956,2022-05-08 08:44:58
TXN00002957,2022-05-08 06:42:31
TXN00002958,2022-05-08 10:14:51
TXN00002959,2022-05-08 09:02:08
TXN00002960,2022-05-08 16:25:08
TXN00002961,2022-05-08 19:03:11
TXN00002962,2022-05-08 06:05:41
TXN00002963,2022-05-08 16:49:36
TXN00002964,2022-05-08 18:17:13
TXN00002965,2022-05-08 17:21:05
TXN00002966,2022-05-08 11:23:58
TXN00002967,2022-05-08 14:49:05
TXN00002968,2022-05-08 23:49:04
TXN00002969,2022-05-08 05:12:27
TXN00002970,2022-05-08 22:55:06
TXN00002971,2022-05-08 00:39:39
TXN00002972,2022-05-08 21:43:17
TXN00002973,2022-05-08 13:38:01
TXN00002974,2022-05-08 01:50:44
TXN00002975,2022-05-08 20:17:10
TXN00002976,2022-05-08 04:16:25
TXN00002977,2022-05-08 16:10:04
TXN00002978,2022-05-08 09:35:04
TXN00002979,2022-05-08 09:48:37
TXN00002980,2022-05-08 06:06:34
TXN00002981,2022-05-08 05:54:49
TXN00002982,2022-05-08 20:54:35
TXN00002983,2022-05-08 08:20:00
TXN00002984,2022-05-08 10:28:13
TXN00002985,2022-05-08 03:42:04
TXN00002986,2022-05-08 20:07:31
TXN00002987,2022-05-08 21:15:14
TXN00002988,2022-05-08 14:01:58
TXN00002989,2022-05-08 17:23:33
TXN00002990,2022-05-08 07:28:41
TXN00002991,2022-05-08 15:16:21
TXN00002992,2022-05-08 16:13:45
TXN00002993,2022-05-08 13:11:44
TXN00002994,2022-05-08 10:35:35
TXN00002995,2022-05-08 03:58:47
TXN00002996,2022-05-08 06:01:28
TXN00002997,2022-05-08 08:20:58
TXN00002998,2022-05-08 01:26:03
TXN00002999,2022-05-08 05:56:01
TXN00003000,2022-05-08 01:44:05
TXN00003001,2022-05-08 05:54:28
TXN00003002,2022-05-08 20:18:57
TXN00003003,2022-05-08 01:02:12
TXN00003004,2022-05-08 18:57:27
TXN00003005,2022-05-08 15:49:59
TXN00003006,2022-05-08 11:38:37
TXN00003007,2022-05-08 09:18:04
TXN00003008,2022-05-08 07:11:49
TXN00003009,2022-05-08 04:18:02
TXN00003010,2022-05-08 08:06:33
TXN00003011,2022-05-08 22:25:19
TXN00003012,2022-05-08 22:35:58
TXN00003013,2022-05-08 07:45:23
TXN00003014,2022-05-08 13:23:59
TXN00003015,2022-05-08 19:37:27
TXN00003016,2022-05-08 07:37:05
TXN00003017,2022-05-08 14:25:10
TXN00003018,2022-05-08 18:15:55
TXN00003019,2022-05-08 09:41:45
TXN00003020,2022-05-08 08:24:40
TXN00003021,2022-05-08 20:56:27
TXN00003022,2022-05-08 18:08:24
TXN00003023,2022-05-08 10:33:53
TXN00003024,2022-05-08 14:50:00
TXN00003025,2022-05-08 23:53:44
TXN00003026,2022-05-08 17:53:59
TXN00003027,2022-05-08 04:18:34
TXN00003028,2022-05-08 18:51:04
TXN00003029,2022-05-08 15:23:08
TXN00003030,2022-05-08 19:07:25
TXN00003031,2022-05-08 18:35:59
TXN00003032,2022-05-08 04:55:31
TXN00003033,2022-05-08 22:48:30
TXN00003034,2022-05-08 05:18:31
TXN00003035,2022-05-08 05:47:39
TXN00003036,2022-05-08 18:46:46
TXN00003037,2022-05-08 19:27:45
TXN00003038,2022-05-08 15:32:04
TXN00003039,2022-05-08 03:48:16
TXN00003040,2022-05-08 04:15:04
TXN00003041,2022-05-08 07:19:37
TXN00003042,2022-05-08 05:36:04
TXN00003043,2022-05-08 17:11:24
TXN00003044,2022-05-08 00:31:25
TXN00003045,2022-05-08 13:11:09
TXN00003046,2022-05-08 12:22:31
TXN00003047,2022-05-08 03:29:22
TXN00003048,2022-05-08 05:03:45
