TRANSACTION_ID,TXN_DATE_TIME,LOSS_DT,REPORT_DT,PREMIUM_AMOUNT,CLAIM_AMOUNT,TENURE,AGENT_ID,VENDOR_ID,CUSTOMER_ID
TXN00001480,7/29/2020 0:00,7/10/2020,7/15/2020,11.1,600,25,AGENT00504,VNDR00197,A00008246
TXN00001481,7/29/2020 0:00,7/19/2020,7/22/2020,118.97,17000,82,AGENT00558,VNDR00039,A00006665
TXN00001482,7/29/2020 0:00,7/26/2020,7/26/2020,84.84,2000,104,AGENT00091,VNDR00364,A00007399
TXN00001483,7/29/2020 0:00,7/27/2020,7/27/2020,108.87,24000,108,AGENT00866,VNDR00197,A00001610
TXN00001484,7/29/2020 0:00,7/14/2020,7/19/2020,6.75,600,16,AGENT00456,VNDR00090,A00001156
TXN00001485,7/29/2020 0:00,7/12/2020,7/17/2020,76.57,4000,118,AGENT00418,VNDR00462,A00008553
TXN00001486,7/29/2020 0:00,7/10/2020,7/15/2020,10.82,300,36,AGENT01156,VNDR00197,A00002385
TXN00001487,7/29/2020 0:00,7/21/2020,7/24/2020,6.39,700,101,AGENT01152,VNDR00197,A00009403
TXN00001488,7/29/2020 0:00,7/19/2020,7/22/2020,61.55,83000,66,AGENT00490,VNDR00197,A00005106
TXN00001489,7/29/2020 0:00,7/20/2020,7/23/2020,84.16,14000,36,AGENT01145,VNDR00575,A00004448
TXN00001490,7/29/2020 0:00,7/19/2020,7/22/2020,88.16,21000,13,AGENT00041,VNDR00395,A00001124
TXN00001491,7/29/2020 0:00,7/11/2020,7/16/2020,8.03,100,36,AGENT01163,VNDR00197,A00000512
TXN00001492,7/29/2020 0:00,7/16/2020,7/21/2020,115.25,32000,62,AGENT00849,VNDR00385,A00003701
TXN00001493,7/29/2020 0:00,7/15/2020,7/20/2020,84.23,7000,112,AGENT00407,VNDR00423,A00000001
TXN00001494,7/29/2020 0:00,7/20/2020,7/23/2020,82.4,7000,34,AGENT00093,VNDR00544,A00001805
TXN00001495,7/29/2020 0:00,7/23/2020,7/25/2020,108.98,20000,47,AGENT00361,VNDR00197,A00007032
TXN00001496,7/29/2020 0:00,7/10/2020,7/15/2020,120.92,9000,113,AGENT00026,VNDR00234,A00007035
TXN00001497,7/29/2020 0:00,7/15/2020,7/20/2020,99.28,34000,44,AGENT00298,VNDR00193,A00009439
TXN00001498,7/29/2020 0:00,7/20/2020,7/23/2020,11.38,400,77,AGENT01182,VNDR00197,A00007047
TXN00001499,7/30/2020 0:00,7/26/2020,7/27/2020,82.99,41000,92,AGENT00646,VNDR00162,A00002723
TXN00001500,7/30/2020 0:00,7/10/2020,7/15/2020,174.84,3000,9,AGENT00013,VNDR00122,A00009579
TXN00001501,7/30/2020 0:00,7/19/2020,7/24/2020,192.39,1000,77,AGENT01060,VNDR00197,A00006966
TXN00001502,7/30/2020 0:00,7/29/2020,7/29/2020,197.71,6000,81,AGENT00070,VNDR00361,A00000213
TXN00001503,7/30/2020 0:00,7/26/2020,7/27/2020,195.69,12000,52,AGENT00947,VNDR00197,A00009691
TXN00001504,7/30/2020 0:00,7/12/2020,7/17/2020,81.28,88000,13,AGENT00776,VNDR00297,A00006269
TXN00001505,7/30/2020 0:00,7/10/2020,7/15/2020,8.9,300,26,AGENT00581,VNDR00197,A00006642
TXN00001506,7/30/2020 0:00,7/28/2020,7/28/2020,81.62,1000,39,AGENT00038,VNDR00001,A00009261
TXN00001507,7/30/2020 0:00,7/23/2020,7/25/2020,8.13,600,93,AGENT00158,VNDR00197,A00002941
TXN00001508,7/30/2020 0:00,7/12/2020,7/17/2020,54.14,5000,47,AGENT00660,VNDR00107,A00008373
TXN00001509,7/30/2020 0:00,7/27/2020,7/27/2020,84.19,29000,36,AGENT00259,VNDR00197,A00004740
TXN00001510,7/30/2020 0:00,7/24/2020,7/26/2020,127.34,12000,54,AGENT00318,VNDR00002,A00000322
TXN00001511,7/30/2020 0:00,7/28/2020,7/28/2020,164.81,12000,48,AGENT00379,VNDR00488,A00004269
TXN00001512,7/30/2020 0:00,7/18/2020,7/23/2020,102.25,9000,96,AGENT00981,VNDR00317,A00009186
TXN00001513,7/30/2020 0:00,7/14/2020,7/19/2020,161.88,12000,35,AGENT00205,VNDR00197,A00001740
TXN00001514,7/30/2020 0:00,7/26/2020,7/27/2020,112.91,6000,49,AGENT00591,VNDR00197,A00000445
TXN00001515,7/30/2020 0:00,7/16/2020,7/21/2020,8.33,200,110,AGENT00620,VNDR00190,A00005914
TXN00001516,7/30/2020 0:00,7/18/2020,7/23/2020,10.25,500,87,AGENT00320,VNDR00307,A00003648
TXN00001517,7/30/2020 0:00,7/10/2020,7/15/2020,101.72,8000,65,AGENT00046,VNDR00197,A00000098
TXN00001518,7/31/2020 0:00,7/20/2020,7/25/2020,95.57,5000,50,AGENT00623,VNDR00407,A00004051
TXN00001519,7/31/2020 0:00,7/29/2020,7/29/2020,85.75,26000,54,AGENT00465,VNDR00239,A00002968
TXN00001520,7/31/2020 0:00,7/25/2020,7/27/2020,90.81,72000,33,AGENT01094,VNDR00197,A00002078
TXN00001521,7/31/2020 0:00,7/13/2020,7/18/2020,86.92,76000,33,AGENT00973,VNDR00096,A00008496
TXN00001522,7/31/2020 0:00,7/29/2020,7/29/2020,6.82,300,74,AGENT00039,VNDR00150,A00009897
TXN00001523,7/31/2020 0:00,7/12/2020,7/17/2020,55.49,4000,43,AGENT00286,VNDR00197,A00008229
TXN00001524,7/31/2020 0:00,7/20/2020,7/25/2020,69.69,98000,70,AGENT00679,VNDR00169,A00004949
TXN00001525,7/31/2020 0:00,7/27/2020,7/28/2020,113.27,10000,111,AGENT00259,VNDR00523,A00006471
TXN00001526,7/31/2020 0:00,7/21/2020,7/24/2020,146.17,3000,26,AGENT00757,VNDR00197,A00001094
TXN00001527,7/31/2020 0:00,7/18/2020,7/23/2020,101.42,26000,54,AGENT00322,VNDR00205,A00005471
TXN00001528,7/31/2020 0:00,7/23/2020,7/26/2020,82.13,5000,22,AGENT00693,VNDR00058,A00004426
TXN00001529,7/31/2020 0:00,7/11/2020,7/16/2020,71.65,24000,73,AGENT00967,VNDR00204,A00007196
TXN00001530,7/31/2020 0:00,7/14/2020,7/19/2020,92.16,34000,13,AGENT00758,VNDR00128,A00004876
TXN00001531,7/31/2020 0:00,7/25/2020,7/27/2020,129.64,19000,79,AGENT00971,VNDR00197,A00008646
TXN00001532,7/31/2020 0:00,7/23/2020,7/26/2020,95.85,1000,94,AGENT01011,VNDR00451,A00002823
TXN00001533,7/31/2020 0:00,7/12/2020,7/17/2020,11.24,600,61,AGENT00904,VNDR00279,A00009666
TXN00001534,7/31/2020 0:00,7/25/2020,7/27/2020,8.95,200,94,AGENT00390,VNDR00197,A00004839
TXN00001535,7/31/2020 0:00,7/20/2020,7/25/2020,135.49,7000,48,AGENT00187,VNDR00197,A00003672
TXN00001536,7/31/2020 0:00,7/27/2020,7/28/2020,9.32,600,48,AGENT00233,VNDR00197,A00005076
TXN00001537,8/1/2020 0:00,7/22/2020,7/25/2020,6.62,700,105,AGENT00676,VNDR00197,A00006956
TXN00001538,8/1/2020 0:00,7/23/2020,7/26/2020,149.37,37000,36,AGENT00526,VNDR00197,A00008305
TXN00001539,8/1/2020 0:00,7/16/2020,7/21/2020,9.08,300,87,AGENT01064,VNDR00197,A00004766
TXN00001540,8/1/2020 0:00,7/12/2020,7/17/2020,7.61,100,67,AGENT00161,VNDR00228,A00005812
TXN00001541,8/1/2020 0:00,7/14/2020,7/19/2020,87.77,100000,101,AGENT00834,VNDR00197,A00004095
TXN00001542,8/1/2020 0:00,7/13/2020,7/18/2020,7.15,400,82,AGENT00885,VNDR00023,A00008827
TXN00001543,8/1/2020 0:00,7/30/2020,7/30/2020,70.27,36000,79,AGENT00426,VNDR00422,A00008109
TXN00001544,8/1/2020 0:00,7/27/2020,7/28/2020,121.35,11000,15,AGENT00050,VNDR00354,A00002378
TXN00001545,8/1/2020 0:00,7/14/2020,7/19/2020,77.16,1000,114,AGENT00858,VNDR00343,A00009100
TXN00001546,8/1/2020 0:00,7/31/2020,7/31/2020,71.34,2000,57,AGENT00663,VNDR00191,A00005839
TXN00001547,8/1/2020 0:00,7/25/2020,7/27/2020,107.29,24000,18,AGENT00398,VNDR00197,A00009141
TXN00001548,8/1/2020 0:00,7/23/2020,7/26/2020,8.85,200,48,AGENT00891,VNDR00197,A00006404
TXN00001549,8/1/2020 0:00,7/26/2020,7/28/2020,67.26,3000,80,AGENT00594,VNDR00254,A00005242
TXN00001550,8/1/2020 0:00,7/25/2020,7/27/2020,197.25,11000,25,AGENT01125,VNDR00197,A00001681
TXN00001551,8/1/2020 0:00,7/22/2020,7/25/2020,8.94,600,54,AGENT00720,VNDR00588,A00007189
TXN00001552,8/1/2020 0:00,7/25/2020,7/27/2020,190.49,10000,37,AGENT00251,VNDR00454,A00001811
TXN00001553,8/1/2020 0:00,7/19/2020,7/24/2020,8.55,200,29,AGENT00385,VNDR00206,A00007453
TXN00001554,8/1/2020 0:00,7/12/2020,7/17/2020,162.81,12000,44,AGENT00225,VNDR00076,A00007187
TXN00001555,8/2/2020 0:00,7/14/2020,7/19/2020,132.93,2000,34,AGENT00921,VNDR00132,A00006903
TXN00001556,8/2/2020 0:00,7/19/2020,7/24/2020,10.59,100,108,AGENT00175,VNDR00197,A00002394
TXN00001557,8/2/2020 0:00,8/1/2020,8/1/2020,186.09,11000,72,AGENT01050,VNDR00250,A00009096
TXN00001558,8/2/2020 0:00,7/18/2020,7/23/2020,11.82,700,38,AGENT00624,VNDR00197,A00008169
TXN00001559,8/2/2020 0:00,7/16/2020,7/21/2020,121.31,8000,106,AGENT00721,VNDR00266,A00005726
TXN00001560,8/2/2020 0:00,7/22/2020,7/27/2020,141.59,14000,117,AGENT00642,VNDR00197,A00003895
TXN00001561,8/2/2020 0:00,7/19/2020,7/24/2020,62.9,27000,77,AGENT00182,VNDR00353,A00006747
TXN00001562,8/2/2020 0:00,7/14/2020,7/19/2020,58.55,2000,57,AGENT00572,VNDR00197,A00001613
TXN00001563,8/2/2020 0:00,7/17/2020,7/22/2020,94.8,26000,109,AGENT00468,VNDR00415,A00003703
TXN00001564,8/2/2020 0:00,7/26/2020,7/28/2020,77.15,8000,59,AGENT00778,VNDR00373,A00006979
TXN00001565,8/2/2020 0:00,7/28/2020,7/29/2020,191.91,9000,73,AGENT00806,VNDR00249,A00006545
TXN00001566,8/2/2020 0:00,7/30/2020,7/30/2020,117.83,12000,45,AGENT00993,VNDR00557,A00006790
TXN00001567,8/2/2020 0:00,7/23/2020,7/26/2020,80.62,89000,90,AGENT00871,VNDR00410,A00009668
TXN00001568,8/2/2020 0:00,7/15/2020,7/20/2020,97.49,1000,66,AGENT00345,VNDR00319,A00004111
TXN00001569,8/2/2020 0:00,7/19/2020,7/24/2020,10.72,600,106,AGENT00312,VNDR00052,A00007200
TXN00001570,8/2/2020 0:00,7/23/2020,7/26/2020,112.02,1000,36,AGENT00510,VNDR00096,A00002002
TXN00001571,8/2/2020 0:00,7/25/2020,7/28/2020,124.57,32000,24,AGENT00838,VNDR00433,A00002697
TXN00001572,8/2/2020 0:00,7/13/2020,7/18/2020,77.53,5000,8,AGENT00753,VNDR00197,A00008916
TXN00001573,8/2/2020 0:00,7/22/2020,7/27/2020,88.21,99000,20,AGENT00814,VNDR00197,A00005546
TXN00001574,8/2/2020 0:00,7/21/2020,7/26/2020,61.32,45000,69,AGENT01122,VNDR00447,A00005788
TXN00001575,8/2/2020 0:00,7/13/2020,7/18/2020,64.66,4000,48,AGENT00132,VNDR00197,A00001973
TXN00001576,8/2/2020 0:00,7/22/2020,7/27/2020,86.29,1000,108,AGENT00910,VNDR00001,A00007140
TXN00001577,8/2/2020 0:00,7/15/2020,7/20/2020,52.42,4000,76,AGENT00033,VNDR00289,A00002468
TXN00001578,8/2/2020 0:00,7/26/2020,7/28/2020,66.32,33000,39,AGENT00717,VNDR00319,A00006291
TXN00001579,8/2/2020 0:00,7/22/2020,7/27/2020,189.07,4000,111,AGENT00968,VNDR00166,A00000494
TXN00001580,8/2/2020 0:00,7/28/2020,7/29/2020,94.66,5000,27,AGENT00867,VNDR00197,A00005631
TXN00001581,8/2/2020 0:00,7/21/2020,7/26/2020,65.69,16000,64,AGENT00122,VNDR00008,A00000421
TXN00001582,8/2/2020 0:00,7/15/2020,7/20/2020,69.61,71000,64,AGENT00140,VNDR00197,A00008921
TXN00001583,8/2/2020 0:00,7/28/2020,7/29/2020,8.04,700,51,AGENT00148,VNDR00197,A00002982
TXN00001584,8/2/2020 0:00,7/24/2020,7/27/2020,60.54,29000,86,AGENT01118,VNDR00002,A00005876
TXN00001585,8/2/2020 0:00,8/1/2020,8/1/2020,91,2000,65,AGENT01122,VNDR00266,A00005514
TXN00001586,8/2/2020 0:00,7/25/2020,7/28/2020,69.83,98000,116,AGENT01043,VNDR00098,A00006538
TXN00001587,8/2/2020 0:00,7/24/2020,7/27/2020,116.28,5000,18,AGENT01006,VNDR00566,A00000990
TXN00001588,8/2/2020 0:00,7/13/2020,7/18/2020,103.17,15000,112,AGENT00565,VNDR00293,A00005916
TXN00001589,8/3/2020 0:00,8/1/2020,8/1/2020,129.79,7000,38,AGENT00111,VNDR00197,A00006981
TXN00001590,8/3/2020 0:00,7/18/2020,7/23/2020,82.21,10000,14,AGENT00083,VNDR00382,A00007443
TXN00001591,8/3/2020 0:00,7/16/2020,7/21/2020,110.19,10000,25,AGENT00361,VNDR00164,A00002269
TXN00001592,8/3/2020 0:00,8/2/2020,8/2/2020,7.38,500,54,AGENT00929,VNDR00197,A00003271
TXN00001593,8/3/2020 0:00,7/29/2020,7/30/2020,6.52,100,93,AGENT00540,VNDR00544,A00009431
TXN00001594,8/3/2020 0:00,7/24/2020,7/27/2020,125.23,36000,101,AGENT00771,VNDR00197,A00004354
TXN00001595,8/3/2020 0:00,7/23/2020,7/28/2020,57.69,48000,100,AGENT01028,VNDR00422,A00009323
TXN00001596,8/3/2020 0:00,8/1/2020,8/1/2020,7.67,700,50,AGENT00452,VNDR00101,A00009804
TXN00001597,8/3/2020 0:00,7/26/2020,7/29/2020,62.48,3000,72,AGENT01123,VNDR00197,A00005570
TXN00001598,8/3/2020 0:00,7/29/2020,7/30/2020,98.72,31000,99,AGENT00128,VNDR00001,A00009428
TXN00001599,8/3/2020 0:00,7/23/2020,7/28/2020,157.33,13000,22,AGENT00468,VNDR00197,A00003166
TXN00001600,8/3/2020 0:00,7/25/2020,7/28/2020,66.41,90000,61,AGENT00932,VNDR00354,A00005451
TXN00001601,8/3/2020 0:00,8/2/2020,8/2/2020,70.17,96000,40,AGENT00816,VNDR00307,A00006388
TXN00001602,8/3/2020 0:00,7/14/2020,7/19/2020,87.66,5000,71,AGENT00455,VNDR00109,A00008570
TXN00001603,8/3/2020 0:00,7/26/2020,7/29/2020,7.48,600,82,AGENT00190,VNDR00086,A00008451
TXN00001604,8/3/2020 0:00,8/1/2020,8/1/2020,124.2,1000,90,AGENT00720,VNDR00197,A00001604
TXN00001605,8/3/2020 0:00,7/22/2020,7/27/2020,78.01,5000,91,AGENT00282,VNDR00197,A00003307
TXN00001606,8/3/2020 0:00,7/23/2020,7/28/2020,189.66,19000,107,AGENT00052,VNDR00075,A00002926
TXN00001607,8/3/2020 0:00,7/29/2020,7/30/2020,6.69,600,50,AGENT00008,VNDR00197,A00000532
TXN00001608,8/3/2020 0:00,7/17/2020,7/22/2020,98.83,1000,55,AGENT00235,VNDR00280,A00002593
TXN00001609,8/3/2020 0:00,7/14/2020,7/19/2020,89.13,6000,42,AGENT00832,VNDR00179,A00006484
TXN00001610,8/3/2020 0:00,7/18/2020,7/23/2020,133.88,4000,99,AGENT00668,VNDR00197,A00002614
TXN00001611,8/3/2020 0:00,8/1/2020,8/1/2020,86.12,41000,15,AGENT00993,VNDR00197,A00003582
TXN00001612,8/3/2020 0:00,7/24/2020,7/27/2020,144.83,19000,72,AGENT00784,VNDR00447,A00002072
TXN00001613,8/3/2020 0:00,7/26/2020,7/29/2020,92.26,5000,119,AGENT00935,VNDR00039,A00001876
TXN00001614,8/3/2020 0:00,8/1/2020,8/1/2020,87.29,9000,18,AGENT01005,VNDR00234,A00008114
TXN00001615,8/4/2020 0:00,8/2/2020,8/2/2020,84.96,7000,62,AGENT01189,VNDR00407,A00004911
TXN00001616,8/4/2020 0:00,7/17/2020,7/22/2020,82.97,5000,19,AGENT00631,VNDR00247,A00002437
TXN00001617,8/4/2020 0:00,7/30/2020,7/31/2020,64.88,1000,65,AGENT00232,VNDR00574,A00009413
TXN00001618,8/4/2020 0:00,8/3/2020,8/3/2020,70.47,1000,76,AGENT00884,VNDR00269,A00006318
TXN00001619,8/4/2020 0:00,7/27/2020,7/30/2020,159,25000,45,AGENT00202,VNDR00040,A00000894
TXN00001620,8/4/2020 0:00,7/30/2020,7/31/2020,105.45,10000,25,AGENT00458,VNDR00415,A00002627
TXN00001621,8/4/2020 0:00,7/31/2020,8/1/2020,54.84,61000,9,AGENT00117,VNDR00082,A00004961
TXN00001622,8/4/2020 0:00,7/23/2020,7/28/2020,128.34,37000,68,AGENT00158,VNDR00566,A00006646
TXN00001623,8/4/2020 0:00,7/15/2020,7/20/2020,97.25,58000,28,AGENT00612,VNDR00451,A00006368
TXN00001624,8/4/2020 0:00,7/21/2020,7/26/2020,62.1,68000,98,AGENT00712,VNDR00197,A00003898
TXN00001625,8/4/2020 0:00,7/29/2020,7/31/2020,101.01,8000,82,AGENT01187,VNDR00513,A00006856
TXN00001626,8/4/2020 0:00,7/17/2020,7/22/2020,111.1,7000,18,AGENT00785,VNDR00197,A00006166
TXN00001627,8/4/2020 0:00,8/1/2020,8/1/2020,105.6,33000,83,AGENT00716,VNDR00197,A00000911
TXN00001628,8/4/2020 0:00,7/20/2020,7/25/2020,99.91,1000,44,AGENT00979,VNDR00339,A00001204
TXN00001629,8/4/2020 0:00,7/25/2020,7/28/2020,76.52,2000,106,AGENT00609,VNDR00005,A00007178
TXN00001630,8/4/2020 0:00,7/23/2020,7/28/2020,58.01,1000,90,AGENT01010,VNDR00126,A00001268
TXN00001631,8/4/2020 0:00,7/31/2020,8/1/2020,132.7,24000,113,AGENT00514,VNDR00197,A00008446
TXN00001632,8/4/2020 0:00,7/31/2020,8/1/2020,56.86,30000,95,AGENT00751,VNDR00191,A00001935
TXN00001633,8/5/2020 0:00,7/25/2020,7/30/2020,87.1,99000,53,AGENT00607,VNDR00375,A00006829
TXN00001634,8/5/2020 0:00,8/3/2020,8/3/2020,7.19,300,7,AGENT00593,VNDR00229,A00006126
TXN00001635,8/5/2020 0:00,7/29/2020,7/31/2020,66.71,43000,30,AGENT01160,VNDR00197,A00006986
TXN00001636,8/5/2020 0:00,7/21/2020,7/26/2020,86.26,96000,38,AGENT00534,VNDR00060,A00001634
TXN00001637,8/5/2020 0:00,7/30/2020,8/1/2020,10.73,100,50,AGENT00892,VNDR00197,A00002001
TXN00001638,8/5/2020 0:00,7/29/2020,7/31/2020,9.3,300,53,AGENT00551,VNDR00197,A00005729
TXN00001639,8/5/2020 0:00,7/27/2020,7/30/2020,127.13,19000,41,AGENT00687,VNDR00096,A00005209
TXN00001640,8/5/2020 0:00,7/16/2020,7/21/2020,105.58,36000,16,AGENT00784,VNDR00197,A00007585
TXN00001641,8/5/2020 0:00,7/30/2020,8/1/2020,116.92,1000,94,AGENT00992,VNDR00400,A00009183
TXN00001642,8/5/2020 0:00,7/17/2020,7/22/2020,137.56,21000,71,AGENT00225,VNDR00197,A00002915
TXN00001643,8/5/2020 0:00,7/20/2020,7/25/2020,59.78,26000,97,AGENT00911,VNDR00197,A00000519
TXN00001644,8/5/2020 0:00,7/25/2020,7/30/2020,11.58,200,17,AGENT00054,VNDR00489,A00009034
TXN00001645,8/5/2020 0:00,7/20/2020,7/25/2020,10.88,500,50,AGENT00692,VNDR00505,A00005673
TXN00001646,8/5/2020 0:00,8/3/2020,8/3/2020,96.53,13000,116,AGENT00045,VNDR00517,A00004494
TXN00001647,8/5/2020 0:00,7/19/2020,7/24/2020,85.25,23000,62,AGENT00382,VNDR00100,A00000607
TXN00001648,8/5/2020 0:00,7/19/2020,7/24/2020,8.35,700,49,AGENT00903,VNDR00197,A00003288
TXN00001649,8/5/2020 0:00,7/26/2020,7/29/2020,95.05,8000,44,AGENT00455,VNDR00305,A00000364
TXN00001650,8/5/2020 0:00,7/31/2020,8/1/2020,158.78,20000,44,AGENT00472,VNDR00395,A00002268
TXN00001651,8/5/2020 0:00,7/24/2020,7/29/2020,169.27,18000,108,AGENT00916,VNDR00297,A00000684
TXN00001652,8/5/2020 0:00,7/31/2020,8/1/2020,95.82,1000,19,AGENT00333,VNDR00197,A00002343
TXN00001653,8/5/2020 0:00,7/23/2020,7/28/2020,72.56,5000,85,AGENT00705,VNDR00064,A00003223
TXN00001654,8/5/2020 0:00,8/4/2020,8/4/2020,76.92,42000,46,AGENT00602,VNDR00398,A00007068
TXN00001655,8/5/2020 0:00,7/30/2020,8/1/2020,142.17,18000,93,AGENT01197,VNDR00313,A00009054
TXN00001656,8/5/2020 0:00,7/18/2020,7/23/2020,103.84,18000,28,AGENT01013,VNDR00037,A00003078
TXN00001657,8/5/2020 0:00,7/29/2020,7/31/2020,8.2,500,16,AGENT00182,VNDR00018,A00008170
TXN00001658,8/6/2020 0:00,7/19/2020,7/24/2020,178.93,7000,100,AGENT00815,VNDR00373,A00009645
TXN00001659,8/6/2020 0:00,8/5/2020,8/5/2020,197.86,14000,16,AGENT01039,VNDR00222,A00007757
TXN00001660,8/6/2020 0:00,7/29/2020,8/1/2020,191.68,5000,79,AGENT00706,VNDR00197,A00004028
TXN00001661,8/6/2020 0:00,7/31/2020,8/2/2020,62.43,67000,45,AGENT00211,VNDR00037,A00005444
TXN00001662,8/6/2020 0:00,8/3/2020,8/3/2020,93.49,25000,18,AGENT00766,VNDR00197,A00005853
TXN00001663,8/6/2020 0:00,7/22/2020,7/27/2020,10.08,600,87,AGENT01147,VNDR00252,A00008679
TXN00001664,8/6/2020 0:00,7/19/2020,7/24/2020,11.06,400,95,AGENT00685,VNDR00125,A00000961
TXN00001665,8/6/2020 0:00,8/5/2020,8/5/2020,8.17,300,15,AGENT00563,VNDR00449,A00006497
TXN00001666,8/6/2020 0:00,8/5/2020,8/5/2020,64.5,46000,51,AGENT01114,VNDR00317,A00006540
TXN00001667,8/6/2020 0:00,7/22/2020,7/27/2020,132.66,25000,31,AGENT00284,VNDR00251,A00000273
TXN00001668,8/6/2020 0:00,8/3/2020,8/3/2020,75.9,34000,65,AGENT00825,VNDR00425,A00008159
TXN00001669,8/6/2020 0:00,7/22/2020,7/27/2020,82.63,26000,75,AGENT01091,VNDR00488,A00006491
TXN00001670,8/6/2020 0:00,8/5/2020,8/5/2020,8.12,400,18,AGENT00096,VNDR00310,A00004870
TXN00001671,8/6/2020 0:00,7/18/2020,7/23/2020,110.93,15000,26,AGENT00887,VNDR00164,A00001929
TXN00001672,8/6/2020 0:00,7/26/2020,7/31/2020,132.65,2000,34,AGENT00077,VNDR00268,A00008712
TXN00001673,8/6/2020 0:00,8/1/2020,8/2/2020,90.41,1000,34,AGENT00797,VNDR00197,A00000009
TXN00001674,8/6/2020 0:00,8/1/2020,8/2/2020,99.69,21000,36,AGENT00777,VNDR00465,A00008002
TXN00001675,8/6/2020 0:00,8/2/2020,8/3/2020,153.52,16000,53,AGENT00535,VNDR00430,A00008206
TXN00001676,8/6/2020 0:00,7/23/2020,7/28/2020,11.25,200,56,AGENT00776,VNDR00420,A00002211
TXN00001677,8/6/2020 0:00,7/29/2020,8/1/2020,11.08,100,77,AGENT00913,VNDR00589,A00004389
TXN00001678,8/6/2020 0:00,7/18/2020,7/23/2020,90.07,5000,22,AGENT00226,VNDR00197,A00000580
TXN00001679,8/6/2020 0:00,7/25/2020,7/30/2020,88,50000,87,AGENT00740,VNDR00330,A00001408
TXN00001680,8/6/2020 0:00,7/26/2020,7/31/2020,123.72,3000,20,AGENT00886,VNDR00197,A00004526
TXN00001681,8/7/2020 0:00,8/2/2020,8/3/2020,90.68,20000,61,AGENT00688,VNDR00286,A00008271
TXN00001682,8/7/2020 0:00,7/31/2020,8/2/2020,85.64,82000,56,AGENT00357,VNDR00375,A00006475
TXN00001683,8/7/2020 0:00,8/6/2020,8/6/2020,183.66,2000,62,AGENT01117,VNDR00197,A00007100
TXN00001684,8/7/2020 0:00,7/24/2020,7/29/2020,126.2,16000,62,AGENT00562,VNDR00305,A00009236
TXN00001685,8/7/2020 0:00,7/27/2020,8/1/2020,7.27,400,90,AGENT00803,VNDR00233,A00001191
TXN00001686,8/7/2020 0:00,7/20/2020,7/25/2020,111.37,7000,15,AGENT00794,VNDR00197,A00000276
TXN00001687,8/7/2020 0:00,7/25/2020,7/30/2020,70.78,4000,13,AGENT01108,VNDR00197,A00004995
TXN00001688,8/7/2020 0:00,7/18/2020,7/23/2020,150.13,18000,73,AGENT00741,VNDR00197,A00003681
TXN00001689,8/7/2020 0:00,7/28/2020,7/31/2020,74.99,8000,79,AGENT00453,VNDR00197,A00005431
TXN00001690,8/7/2020 0:00,7/30/2020,8/2/2020,7.13,700,108,AGENT00321,VNDR00505,A00006949
TXN00001691,8/7/2020 0:00,7/24/2020,7/29/2020,100.78,19000,29,AGENT01199,VNDR00557,A00007293
TXN00001692,8/7/2020 0:00,7/26/2020,7/31/2020,125.04,18000,86,AGENT01124,VNDR00265,A00009838
TXN00001693,8/7/2020 0:00,7/24/2020,7/29/2020,80.38,20000,44,AGENT00930,VNDR00594,A00000640
TXN00001694,8/7/2020 0:00,7/20/2020,7/25/2020,55.47,5000,28,AGENT00467,VNDR00482,A00002149
TXN00001695,8/7/2020 0:00,7/26/2020,7/31/2020,96.04,4000,108,AGENT00486,VNDR00254,A00002994
TXN00001696,8/7/2020 0:00,7/18/2020,7/23/2020,97.83,77000,72,AGENT00734,VNDR00326,A00000778
TXN00001697,8/7/2020 0:00,8/2/2020,8/3/2020,196.1,7000,54,AGENT00823,VNDR00228,A00006006
TXN00001698,8/7/2020 0:00,7/29/2020,8/1/2020,11.67,300,45,AGENT00714,VNDR00354,A00008758
TXN00001699,8/7/2020 0:00,7/23/2020,7/28/2020,80.67,92000,44,AGENT00777,VNDR00197,A00001606
TXN00001700,8/7/2020 0:00,7/28/2020,7/31/2020,118.17,1000,28,AGENT01152,VNDR00315,A00007197
TXN00001701,8/7/2020 0:00,8/3/2020,8/4/2020,130.9,5000,35,AGENT00595,VNDR00228,A00004618
TXN00001702,8/7/2020 0:00,7/20/2020,7/25/2020,90.46,55000,46,AGENT00395,VNDR00134,A00006687
TXN00001703,8/7/2020 0:00,8/3/2020,8/4/2020,129.39,1000,80,AGENT00709,VNDR00197,A00003491
TXN00001704,8/7/2020 0:00,7/28/2020,7/31/2020,131.63,19000,30,AGENT00952,VNDR00060,A00005119
TXN00001705,8/7/2020 0:00,8/6/2020,8/6/2020,77.5,4000,61,AGENT01200,VNDR00266,A00001976
TXN00001706,8/7/2020 0:00,8/6/2020,8/6/2020,89.39,4000,99,AGENT00277,VNDR00188,A00006319
TXN00001707,8/8/2020 0:00,8/2/2020,8/4/2020,117.43,17000,87,AGENT00972,VNDR00387,A00000244
TXN00001708,8/8/2020 0:00,8/7/2020,8/7/2020,54.99,3000,39,AGENT01186,VNDR00448,A00001139
TXN00001709,8/8/2020 0:00,8/2/2020,8/4/2020,83.19,74000,68,AGENT00918,VNDR00488,A00002379
TXN00001710,8/8/2020 0:00,7/22/2020,7/27/2020,157.42,6000,35,AGENT00365,VNDR00279,A00004672
TXN00001711,8/8/2020 0:00,7/30/2020,8/2/2020,107.35,1000,55,AGENT00151,VNDR00402,A00009302
